object_type,page_number,x0,x1,y0,y1,doctop,top,bottom,width,height,adv,dash,evenodd,fill,fontname,linewidth,matrix,mcid,ncs,non_stroking_color,non_stroking_pattern,path,pts,size,stroke,stroking_color,stroking_pattern,tag,text,upright 
char,1,122.358,126.358,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 122.358, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,y,1
char,1,126.358,128.582,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 126.358, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,128.582,134.358,459.786,467.786,324.214,324.214,332.214,5.7760000000000105,8.0,0.722,,,,ArialMT,,"(8, 0, 0, 8, 128.582, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,R,1
char,1,134.358,138.806,459.786,467.786,324.214,324.214,332.214,4.4480000000000075,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 134.358, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,a,1
char,1,138.80599999999998,141.02999999999997,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 138.80599999999998, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,t,1
char,1,141.02999999999997,145.47799999999998,459.786,467.786,324.214,324.214,332.214,4.4480000000000075,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 141.02999999999997, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
char,1,152.03,157.366,459.786,467.786,324.214,324.214,332.214,5.336000000000013,8.0,0.667,,,,ArialMT,,"(8, 0, 0, 8, 152.03, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,B,1
char,1,157.366,161.81400000000002,459.786,467.786,324.214,324.214,332.214,4.4480000000000075,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 157.366, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,a,1
char,1,161.814,165.814,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 161.814, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,s,1
char,1,165.814,170.262,459.786,467.786,324.214,324.214,332.214,4.4480000000000075,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 165.814, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
char,1,170.262,172.486,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 170.262, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,172.486,177.822,459.786,467.786,324.214,324.214,332.214,5.336000000000013,8.0,0.667,,,,ArialMT,,"(8, 0, 0, 8, 172.486, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,P,1
char,1,177.822,182.27,459.786,467.786,324.214,324.214,332.214,4.4480000000000075,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 177.822, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,a,1
char,1,182.27,186.27,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 182.27, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,y,1
char,1,186.27,188.494,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 186.27, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,188.494,194.27,459.786,467.786,324.214,324.214,332.214,5.7760000000000105,8.0,0.722,,,,ArialMT,,"(8, 0, 0, 8, 188.494, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,C,1
char,1,194.26999999999998,198.718,459.786,467.786,324.214,324.214,332.214,4.4480000000000075,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 194.26999999999998, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,u,1
char,1,198.718,201.38199999999998,459.786,467.786,324.214,324.214,332.214,2.6639999999999873,8.0,0.333,,,,ArialMT,,"(8, 0, 0, 8, 198.718, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,r,1
char,1,201.382,204.046,459.786,467.786,324.214,324.214,332.214,2.6639999999999873,8.0,0.333,,,,ArialMT,,"(8, 0, 0, 8, 201.382, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,r,1
char,1,204.046,208.494,459.786,467.786,324.214,324.214,332.214,4.4480000000000075,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 204.046, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
char,1,208.494,212.942,459.786,467.786,324.214,324.214,332.214,4.4480000000000075,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 208.494, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,n,1
char,1,212.942,215.166,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 212.942, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,t,1
char,1,223.518,228.854,459.786,467.786,324.214,324.214,332.214,5.336000000000013,8.0,0.667,,,,ArialMT,,"(8, 0, 0, 8, 223.518, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,S,1
char,1,228.854,233.30200000000002,459.786,467.786,324.214,324.214,332.214,4.4480000000000075,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 228.854, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,p,1
char,1,233.302,237.75,459.786,467.786,324.214,324.214,332.214,4.4480000000000075,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 233.302, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
char,1,237.75,241.75,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 237.75, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,c,1
char,1,241.75,243.974,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 241.75, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,243.974,249.31,459.786,467.786,324.214,324.214,332.214,5.336000000000013,8.0,0.667,,,,ArialMT,,"(8, 0, 0, 8, 243.974, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,P,1
char,1,249.31,253.758,459.786,467.786,324.214,324.214,332.214,4.4480000000000075,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 249.31, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,a,1
char,1,253.758,257.75800000000004,459.786,467.786,324.214,324.214,332.214,4.000000000000028,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 253.758, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,y,1
char,1,257.758,259.98199999999997,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 257.758, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,259.98199999999997,265.758,459.786,467.786,324.214,324.214,332.214,5.7760000000000105,8.0,0.722,,,,ArialMT,,"(8, 0, 0, 8, 259.98199999999997, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,R,1
char,1,265.758,270.20599999999996,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 265.758, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,a,1
char,1,270.206,272.43,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 270.206, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,t,1
char,1,272.43,276.878,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 272.43, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
char,1,283.43,288.766,459.786,467.786,324.214,324.214,332.214,5.336000000000013,8.0,0.667,,,,ArialMT,,"(8, 0, 0, 8, 283.43, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,S,1
char,1,288.766,293.214,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 288.766, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,p,1
char,1,293.214,297.662,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 293.214, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
char,1,297.66200000000003,301.66200000000003,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 297.66200000000003, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,c,1
char,1,301.66200000000003,303.886,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 301.66200000000003, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,303.886,309.22200000000004,459.786,467.786,324.214,324.214,332.214,5.336000000000013,8.0,0.667,,,,ArialMT,,"(8, 0, 0, 8, 303.886, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,P,1
char,1,309.222,313.66999999999996,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 309.222, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,a,1
char,1,313.67,317.67,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 313.67, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,y,1
char,1,317.67,319.894,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 317.67, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,319.894,325.67,459.786,467.786,324.214,324.214,332.214,5.7760000000000105,8.0,0.722,,,,ArialMT,,"(8, 0, 0, 8, 319.894, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,C,1
char,1,325.67,330.118,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 325.67, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,u,1
char,1,330.118,332.782,459.786,467.786,324.214,324.214,332.214,2.6639999999999873,8.0,0.333,,,,ArialMT,,"(8, 0, 0, 8, 330.118, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,r,1
char,1,332.782,335.44599999999997,459.786,467.786,324.214,324.214,332.214,2.6639999999999873,8.0,0.333,,,,ArialMT,,"(8, 0, 0, 8, 332.782, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,r,1
char,1,335.446,339.894,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 335.446, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
char,1,339.894,344.342,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 339.894, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,n,1
char,1,344.342,346.566,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 344.342, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,t,1
char,1,351.5,353.724,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 351.5, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,I,1
char,1,353.724,358.17199999999997,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 353.724, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,n,1
char,1,358.172,362.172,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 358.172, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,c,1
char,1,362.172,364.396,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 362.172, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,364.396,369.732,459.786,467.786,324.214,324.214,332.214,5.336000000000013,8.0,0.667,,,,ArialMT,,"(8, 0, 0, 8, 364.396, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,P,1
char,1,369.73199999999997,374.17999999999995,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 369.73199999999997, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,a,1
char,1,374.18,378.18,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 374.18, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,y,1
char,1,378.18,380.404,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 378.18, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,380.404,386.18,459.786,467.786,324.214,324.214,332.214,5.7760000000000105,8.0,0.722,,,,ArialMT,,"(8, 0, 0, 8, 380.404, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,R,1
char,1,386.18,390.628,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 386.18, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,a,1
char,1,390.628,392.852,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 390.628, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,t,1
char,1,392.852,397.29999999999995,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 392.852, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
char,1,402.411,404.635,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 402.411, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,I,1
char,1,404.635,409.08299999999997,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 404.635, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,n,1
char,1,409.083,413.083,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 409.083, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,c,1
char,1,413.083,415.307,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 413.083, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,415.307,420.64300000000003,459.786,467.786,324.214,324.214,332.214,5.336000000000013,8.0,0.667,,,,ArialMT,,"(8, 0, 0, 8, 415.307, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,P,1
char,1,420.64300000000003,425.091,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 420.64300000000003, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,a,1
char,1,425.091,429.091,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 425.091, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,y,1
char,1,429.091,431.315,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 429.091, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,431.315,437.091,459.786,467.786,324.214,324.214,332.214,5.7760000000000105,8.0,0.722,,,,ArialMT,,"(8, 0, 0, 8, 431.315, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,C,1
char,1,437.091,441.539,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 437.091, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,u,1
char,1,441.539,444.203,459.786,467.786,324.214,324.214,332.214,2.6639999999999873,8.0,0.333,,,,ArialMT,,"(8, 0, 0, 8, 441.539, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,r,1
char,1,444.203,446.86699999999996,459.786,467.786,324.214,324.214,332.214,2.6639999999999873,8.0,0.333,,,,ArialMT,,"(8, 0, 0, 8, 444.203, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,r,1
char,1,446.867,451.315,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 446.867, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
char,1,451.315,455.763,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 451.315, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,n,1
char,1,455.76300000000003,457.987,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 455.76300000000003, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,t,1
char,1,462.494,467.83000000000004,459.786,467.786,324.214,324.214,332.214,5.336000000000013,8.0,0.667,,,,ArialMT,,"(8, 0, 0, 8, 462.494, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,B,1
char,1,467.83000000000004,472.278,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 467.83000000000004, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,o,1
char,1,472.278,476.726,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 472.278, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,n,1
char,1,476.72600000000006,481.17400000000004,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 476.72600000000006, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,u,1
char,1,481.17400000000004,485.17400000000004,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 481.17400000000004, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,s,1
char,1,485.17400000000004,487.398,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 485.17400000000004, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,487.398,492.73400000000004,459.786,467.786,324.214,324.214,332.214,5.336000000000013,8.0,0.667,,,,ArialMT,,"(8, 0, 0, 8, 487.398, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,P,1
char,1,492.73400000000004,497.182,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 492.73400000000004, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,a,1
char,1,497.182,501.182,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 497.182, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,y,1
char,1,501.182,503.406,459.786,467.786,324.214,324.214,332.214,2.2239999999999895,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 501.182, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,503.40600000000006,509.1820000000001,459.786,467.786,324.214,324.214,332.214,5.7760000000000105,8.0,0.722,,,,ArialMT,,"(8, 0, 0, 8, 503.40600000000006, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,R,1
char,1,509.182,513.63,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 509.182, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,a,1
char,1,513.63,515.854,459.786,467.786,324.214,324.214,332.214,2.2240000000000464,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 513.63, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,t,1
char,1,515.854,520.302,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 515.854, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
char,1,524.205,529.541,459.786,467.786,324.214,324.214,332.214,5.336000000000013,8.0,0.667,,,,ArialMT,,"(8, 0, 0, 8, 524.205, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,B,1
char,1,529.541,533.989,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 529.541, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,o,1
char,1,533.989,538.437,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 533.989, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,n,1
char,1,538.437,542.885,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 538.437, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,u,1
char,1,542.885,546.885,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 542.885, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,s,1
char,1,546.885,549.109,459.786,467.786,324.214,324.214,332.214,2.2240000000000464,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 546.885, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,549.109,554.445,459.786,467.786,324.214,324.214,332.214,5.336000000000013,8.0,0.667,,,,ArialMT,,"(8, 0, 0, 8, 549.109, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,P,1
char,1,554.445,558.893,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 554.445, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,a,1
char,1,558.893,562.893,459.786,467.786,324.214,324.214,332.214,4.0,8.0,0.5,,,,ArialMT,,"(8, 0, 0, 8, 558.893, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,y,1
char,1,562.893,565.1170000000001,459.786,467.786,324.214,324.214,332.214,2.2240000000000464,8.0,0.278,,,,ArialMT,,"(8, 0, 0, 8, 562.893, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,, ,1
char,1,565.1170000000001,570.893,459.786,467.786,324.214,324.214,332.214,5.775999999999954,8.0,0.722,,,,ArialMT,,"(8, 0, 0, 8, 565.1170000000001, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,C,1
char,1,570.893,575.341,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 570.893, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,u,1
char,1,575.341,578.005,459.786,467.786,324.214,324.214,332.214,2.6639999999999873,8.0,0.333,,,,ArialMT,,"(8, 0, 0, 8, 575.341, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,r,1
char,1,578.005,580.669,459.786,467.786,324.214,324.214,332.214,2.6639999999999873,8.0,0.333,,,,ArialMT,,"(8, 0, 0, 8, 578.005, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,r,1
char,1,580.6690000000001,585.1170000000001,459.786,467.786,324.214,324.214,332.214,4.447999999999979,8.0,0.556,,,,ArialMT,,"(8, 0, 0, 8, 580.6690000000001, 462.386)",,DeviceRGB,"(0, 0, 0)",,,,8.0,,"(0, 0, 0)",,,e,1
